step,split,CE_to_pseudo_label,expected_GC,bounded_GC_penalty,expected_log_CAI,total_loss,synonym_mask_coverage
3000,eval,3.03664899,0.42792609,0.00000000,-0.22128816,3.04771328,1.00000000
3000,eval,3.01485109,0.42851114,0.00000000,-0.23695166,3.02669859,1.00000000
3000,eval,3.04662752,0.42825919,0.00000000,-0.23070492,3.05816269,1.00000000
3000,eval,3.00968742,0.42791101,0.00000000,-0.22510363,3.02094269,1.00000000
3000,eval,3.03531146,0.42843863,0.00000000,-0.22457540,3.04654026,1.00000000
3000,eval,3.04696751,0.42774925,0.00000000,-0.21569286,3.05775213,1.00000000
3000,eval,3.01715040,0.42817360,0.00000000,-0.23531610,3.02891612,1.00000000
3000,eval,3.00826192,0.42851913,0.00000000,-0.22593589,3.01955867,1.00000000
3000,eval,3.01230454,0.42788607,0.00000000,-0.22543521,3.02357626,1.00000000
3000,eval,3.02697372,0.42849973,0.00000000,-0.22560044,3.03825378,1.00000000
3000,eval,3.02188396,0.42837957,0.00000000,-0.22508098,3.03313804,1.00000000
3000,eval,3.02089071,0.42826891,0.00000000,-0.22455145,3.03211832,1.00000000
3000,eval,3.01863408,0.42784768,0.00000000,-0.22922194,3.03009510,1.00000000
3000,eval,3.01749468,0.42813048,0.00000000,-0.22329625,3.02865958,1.00000000
3000,eval,2.98705411,0.43109071,0.00000000,-0.23277164,2.99869275,1.00000000
3000,eval,3.02897978,0.42802459,0.00000000,-0.22995001,3.04047728,1.00000000
3000,eval,3.05854583,0.42881575,0.00000000,-0.21731745,3.06941175,1.00000000
3500,eval,3.02504945,0.42845154,0.00000000,-0.23512033,3.03680539,1.00000000
3500,eval,3.01002240,0.42869887,0.00000000,-0.22506845,3.02127576,1.00000000
3500,eval,2.99322319,0.42867595,0.00000000,-0.23270446,3.00485849,1.00000000
3500,eval,3.01253152,0.42865869,0.00000000,-0.22201593,3.02363229,1.00000000
3500,eval,3.00012517,0.42865437,0.00000000,-0.23519148,3.01188469,1.00000000
3500,eval,3.00766039,0.42833400,0.00000000,-0.22629100,3.01897502,1.00000000
3500,eval,3.04965830,0.42914814,0.00000000,-0.22146009,3.06073141,1.00000000
3500,eval,3.01201105,0.42851284,0.00000000,-0.22394928,3.02320862,1.00000000
3500,eval,3.00833130,0.42867166,0.00000000,-0.23466699,3.02006459,1.00000000
3500,eval,3.01789427,0.42825776,0.00000000,-0.22388518,3.02908850,1.00000000
3500,eval,3.00840473,0.42870024,0.00000000,-0.22191821,3.01950073,1.00000000
3500,eval,3.02686667,0.42870727,0.00000000,-0.22564164,3.03814864,1.00000000
3500,eval,3.02752662,0.42810422,0.00000000,-0.21877338,3.03846526,1.00000000
3500,eval,3.02146983,0.42807668,0.00000000,-0.22270466,3.03260517,1.00000000
3500,eval,3.00368929,0.42876124,0.00000000,-0.23228100,3.01530337,1.00000000
3500,eval,3.00624871,0.42818105,0.00000000,-0.22329396,3.01741338,1.00000000
3500,eval,3.02002430,0.42816520,0.00000000,-0.22309816,3.03117919,1.00000000
3500,eval,2.99469852,0.42798924,0.00000000,-0.22761194,3.00607920,1.00000000
3500,eval,3.02447200,0.42821229,0.00000000,-0.23172055,3.03605795,1.00000000
3500,eval,3.01531792,0.42809460,0.00000000,-0.22181873,3.02640891,1.00000000
3500,eval,3.01544237,0.42864555,0.00000000,-0.22578026,3.02673149,1.00000000
3500,eval,3.01350331,0.42852458,0.00000000,-0.22794770,3.02490067,1.00000000
3500,eval,3.02465129,0.42825347,0.00000000,-0.22520871,3.03591180,1.00000000
3500,eval,3.00629854,0.42840025,0.00000000,-0.22633973,3.01761556,1.00000000
3500,eval,3.00545979,0.42817509,0.00000000,-0.23458391,3.01718903,1.00000000
3500,eval,3.00905061,0.42823985,0.00000000,-0.22122802,3.02011204,1.00000000
3500,eval,3.02444673,0.42821270,0.00000000,-0.23144992,3.03601933,1.00000000
3500,eval,2.99631763,0.42899475,0.00000000,-0.22346130,3.00749063,1.00000000
3500,eval,3.02051473,0.42815945,0.00000000,-0.22326994,3.03167820,1.00000000
3500,eval,3.03070974,0.42843661,0.00000000,-0.22486900,3.04195309,1.00000000
3500,eval,3.00698972,0.42816466,0.00000000,-0.22554414,3.01826692,1.00000000
3500,eval,2.98852658,0.42842561,0.00000000,-0.22067291,2.99956012,1.00000000
3500,eval,3.01884723,0.42846280,0.00000000,-0.22480324,3.03008747,1.00000000
3500,eval,3.01244044,0.42832685,0.00000000,-0.22738647,3.02380967,1.00000000
3500,eval,3.02803016,0.42840707,0.00000000,-0.22380549,3.03922033,1.00000000
3500,eval,3.03478479,0.42824817,0.00000000,-0.21816024,3.04569292,1.00000000
3500,eval,3.03205037,0.42844900,0.00000000,-0.22072415,3.04308653,1.00000000
3500,eval,3.02216101,0.42868510,0.00000000,-0.23821011,3.03407145,1.00000000
3500,eval,2.99916720,0.42843869,0.00000000,-0.23168977,3.01075172,1.00000000
3500,eval,3.01446056,0.42831913,0.00000000,-0.22576223,3.02574873,1.00000000
3500,eval,3.01754689,0.42797804,0.00000000,-0.22475722,3.02878475,1.00000000
3500,eval,3.01471949,0.42846009,0.00000000,-0.23342690,3.02639079,1.00000000
3500,eval,3.00114465,0.42837512,0.00000000,-0.23191978,3.01274061,1.00000000
3500,eval,3.01845431,0.42874026,0.00000000,-0.23119934,3.03001428,1.00000000
3500,eval,3.01306581,0.42825741,0.00000000,-0.22214495,3.02417302,1.00000000
3500,eval,3.02405524,0.42869410,0.00000000,-0.22896236,3.03550339,1.00000000
3500,eval,3.00944924,0.42872527,0.00000000,-0.23371853,3.02113509,1.00000000
3500,eval,3.03715873,0.42855844,0.00000000,-0.22510391,3.04841399,1.00000000
3500,eval,3.01018357,0.42803892,0.00000000,-0.21120444,3.02074385,1.00000000
3500,eval,3.01559377,0.42824832,0.00000000,-0.22028379,3.02660799,1.00000000
3500,eval,3.01425529,0.42829949,0.00000000,-0.22073321,3.02529192,1.00000000
3500,eval,3.03204942,0.42804605,0.00000000,-0.22264688,3.04318166,1.00000000
3500,eval,3.02087283,0.42829031,0.00000000,-0.22838409,3.03229213,1.00000000
3500,eval,3.00523210,0.42863804,0.00000000,-0.22341143,3.01640272,1.00000000
3500,eval,3.01886964,0.42857799,0.00000000,-0.22986799,3.03036308,1.00000000
3500,eval,3.02748942,0.42835894,0.00000000,-0.22796284,3.03888750,1.00000000
3500,eval,3.00515795,0.42935407,0.00000000,-0.22232503,3.01627421,1.00000000
3500,eval,3.01794314,0.42834318,0.00000000,-0.22544441,3.02921534,1.00000000
3500,eval,3.02930188,0.42806780,0.00000000,-0.22363991,3.04048395,1.00000000
3500,eval,3.01911902,0.42876443,0.00000000,-0.23774748,3.03100634,1.00000000
3500,eval,3.01752567,0.42835119,0.00000000,-0.23028524,3.02903986,1.00000000
3500,eval,3.01085687,0.42860550,0.00000000,-0.22416547,3.02206516,1.00000000
3500,eval,2.98719335,0.42873254,0.00000000,-0.23267694,2.99882722,1.00000000
3500,eval,3.01497197,0.42879125,0.00000000,-0.22512943,3.02622843,1.00000000
3500,eval,3.02488279,0.42817423,0.00000000,-0.22437781,3.03610158,1.00000000
3500,eval,3.00941062,0.42818865,0.00000000,-0.22730404,3.02077579,1.00000000
3500,eval,3.01747346,0.42836070,0.00000000,-0.22976610,3.02896166,1.00000000
3500,eval,2.99911547,0.42846707,0.00000000,-0.22196092,3.01021361,1.00000000
3500,eval,3.02946854,0.42793745,0.00000000,-0.22188662,3.04056287,1.00000000
3500,eval,3.00823021,0.42933992,0.00000000,-0.22013958,3.01923728,1.00000000
3500,eval,3.01717043,0.42851880,0.00000000,-0.22283024,3.02831197,1.00000000
3500,eval,3.00392628,0.42856809,0.00000000,-0.22998533,3.01542544,1.00000000
3500,eval,3.01473475,0.42849281,0.00000000,-0.22590430,3.02603006,1.00000000
3500,eval,3.00783443,0.42848429,0.00000000,-0.22734736,3.01920176,1.00000000
3500,eval,3.02424502,0.42830408,0.00000000,-0.23048846,3.03576946,1.00000000
3500,eval,3.01224113,0.42832562,0.00000000,-0.23143683,3.02381301,1.00000000
3500,eval,3.01752234,0.42860225,0.00000000,-0.22054595,3.02854967,1.00000000
3500,eval,3.01898479,0.42846891,0.00000000,-0.22910257,3.03043985,1.00000000
3500,eval,3.02148843,0.42830411,0.00000000,-0.22324443,3.03265071,1.00000000
3500,eval,2.99618816,0.42974201,0.00000000,-0.23705313,3.00804090,1.00000000
3500,eval,3.01785612,0.42831922,0.00000000,-0.22795559,3.02925396,1.00000000
3500,eval,3.02415943,0.42844412,0.00000000,-0.22904335,3.03561163,1.00000000
3500,eval,2.99834824,0.42810374,0.00000000,-0.22938268,3.00981736,1.00000000
3500,eval,3.02339268,0.42846230,0.00000000,-0.22405890,3.03459573,1.00000000
3500,eval,3.02773619,0.42868707,0.00000000,-0.22909577,3.03919101,1.00000000
3500,eval,3.00724077,0.42845923,0.00000000,-0.23329888,3.01890564,1.00000000
3500,eval,3.02372241,0.42856514,0.00000000,-0.21850552,3.03464770,1.00000000
3500,eval,2.99888754,0.42896900,0.00000000,-0.23704118,3.01073956,1.00000000
3500,eval,3.02882457,0.42843053,0.00000000,-0.22907501,3.04027843,1.00000000
3500,eval,3.00820732,0.42877972,0.00000000,-0.22924076,3.01966929,1.00000000
3500,eval,3.00892878,0.42872253,0.00000000,-0.22912951,3.02038527,1.00000000
3500,eval,3.02847767,0.42817453,0.00000000,-0.22437990,3.03969669,1.00000000
3500,eval,2.99653125,0.42871717,0.00000000,-0.22058299,3.00756049,1.00000000
3500,eval,2.97226000,0.42876717,0.00000000,-0.24177358,2.98434877,1.00000000
3500,eval,3.01272845,0.42823768,0.00000000,-0.21952374,3.02370453,1.00000000
3500,eval,3.01889515,0.42890847,0.00000000,-0.23396555,3.03059340,1.00000000
3500,eval,3.01086020,0.42810735,0.00000000,-0.22236001,3.02197814,1.00000000
3500,eval,3.01365924,0.42849770,0.00000000,-0.22984341,3.02515149,1.00000000
3500,eval,3.01667619,0.42837465,0.00000000,-0.23742834,3.02854753,1.00000000
3500,eval,3.03442788,0.42842415,0.00000000,-0.22642802,3.04574919,1.00000000
3500,eval,2.99907827,0.42927307,0.00000000,-0.22106199,3.01013136,1.00000000
3500,eval,3.00957632,0.42844343,0.00000000,-0.22625907,3.02088928,1.00000000
3500,eval,3.02274513,0.42857873,0.00000000,-0.22310418,3.03390026,1.00000000
3500,eval,3.00985622,0.42830139,0.00000000,-0.22465222,3.02108884,1.00000000
3500,eval,3.00011396,0.42937219,0.00000000,-0.23229845,3.01172900,1.00000000
3500,eval,3.02762175,0.42811453,0.00000000,-0.22093482,3.03866839,1.00000000
3500,eval,3.00432491,0.42883047,0.00000000,-0.23643716,3.01614666,1.00000000
3500,eval,3.03778315,0.42866573,0.00000000,-0.23021881,3.04929399,1.00000000
3500,eval,3.00139141,0.42827979,0.00000000,-0.22465752,3.01262426,1.00000000
3500,eval,3.02483177,0.42864299,0.00000000,-0.22421218,3.03604245,1.00000000
3500,eval,3.03840280,0.42800891,0.00000000,-0.21532013,3.04916883,1.00000000
3500,eval,3.00581622,0.42854998,0.00000000,-0.23480715,3.01755667,1.00000000
3500,eval,2.99536681,0.42868236,0.00000000,-0.22569756,3.00665164,1.00000000
3500,eval,3.00201726,0.42821425,0.00000000,-0.22498874,3.01326680,1.00000000
3500,eval,3.01650095,0.42876393,0.00000000,-0.22524330,3.02776313,1.00000000
3500,eval,3.01296449,0.42858541,0.00000000,-0.22486319,3.02420759,1.00000000
3500,eval,3.01112962,0.42886135,0.00000000,-0.22379674,3.02231956,1.00000000
3500,eval,3.00905228,0.42836359,0.00000000,-0.22859138,3.02048182,1.00000000
3500,eval,3.00820613,0.42856479,0.00000000,-0.22268043,3.01934004,1.00000000
3500,eval,2.97655463,0.43138605,0.00000000,-0.23238739,2.98817396,1.00000000
3500,eval,3.01919746,0.42842522,0.00000000,-0.22935830,3.03066540,1.00000000
3500,eval,3.05547452,0.42910230,0.00000000,-0.21700594,3.06632471,1.00000000
4000,eval,3.01702142,0.42839879,0.00000000,-0.23526472,3.02878475,1.00000000
4000,eval,2.99987340,0.42863613,0.00000000,-0.22526605,3.01113677,1.00000000
4000,eval,2.98390126,0.42869094,0.00000000,-0.23288149,2.99554539,1.00000000
4000,eval,3.00298905,0.42856565,0.00000000,-0.22225717,3.01410198,1.00000000
4000,eval,2.99087763,0.42863116,0.00000000,-0.23533869,3.00264454,1.00000000
4000,eval,2.99683261,0.42825809,0.00000000,-0.22657150,3.00816107,1.00000000
4000,eval,3.03736353,0.42892405,0.00000000,-0.22192681,3.04845977,1.00000000
4000,eval,3.00150967,0.42840683,0.00000000,-0.22418849,3.01271915,1.00000000
4000,eval,2.99614072,0.42860267,0.00000000,-0.23487151,3.00788426,1.00000000
4000,eval,3.00890994,0.42816600,0.00000000,-0.22412290,3.02011609,1.00000000
4000,eval,2.99889421,0.42856616,0.00000000,-0.22222148,3.01000524,1.00000000
4000,eval,3.01772070,0.42869502,0.00000000,-0.22579885,3.02901053,1.00000000
4000,eval,3.01794982,0.42799789,0.00000000,-0.21895498,3.02889752,1.00000000
4000,eval,3.01329732,0.42808121,0.00000000,-0.22285970,3.02444029,1.00000000
4000,eval,2.99364638,0.42872322,0.00000000,-0.23246418,3.00526953,1.00000000
4000,eval,2.99577308,0.42812258,0.00000000,-0.22346832,3.00694656,1.00000000
4000,eval,3.01047873,0.42815164,0.00000000,-0.22325242,3.02164125,1.00000000
4000,eval,2.98561049,0.42791468,0.00000000,-0.22779794,2.99700046,1.00000000
4000,eval,3.01540089,0.42816490,0.00000000,-0.23188145,3.02699494,1.00000000
4000,eval,3.00479603,0.42802471,0.00000000,-0.22213647,3.01590276,1.00000000
4000,eval,3.00683427,0.42856172,0.00000000,-0.22601660,3.01813507,1.00000000
4000,eval,3.00366640,0.42847446,0.00000000,-0.22813304,3.01507306,1.00000000
4000,eval,3.01589799,0.42822629,0.00000000,-0.22542857,3.02716947,1.00000000
4000,eval,2.99759841,0.42840669,0.00000000,-0.22655313,3.00892615,1.00000000
4000,eval,2.99642086,0.42820823,0.00000000,-0.23469408,3.00815558,1.00000000
4000,eval,3.00060296,0.42825875,0.00000000,-0.22139348,3.01167274,1.00000000
4000,eval,3.01532102,0.42818922,0.00000000,-0.23160750,3.02690148,1.00000000
4000,eval,2.98809052,0.42887619,0.00000000,-0.22368625,2.99927473,1.00000000
4000,eval,3.01146483,0.42818856,0.00000000,-0.22342643,3.02263618,1.00000000
4000,eval,3.02386355,0.42838359,0.00000000,-0.22508414,3.03511786,1.00000000
4000,eval,2.99693298,0.42818689,0.00000000,-0.22567567,3.00821686,1.00000000
4000,eval,2.97818756,0.42840531,0.00000000,-0.22083808,2.98922944,1.00000000
4000,eval,3.00924754,0.42836273,0.00000000,-0.22498752,3.02049685,1.00000000
4000,eval,3.00262618,0.42832476,0.00000000,-0.22753070,3.01400280,1.00000000
4000,eval,3.01988125,0.42826852,0.00000000,-0.22404183,3.03108335,1.00000000
4000,eval,3.02258754,0.42822984,0.00000000,-0.21834821,3.03350496,1.00000000
4000,eval,3.02156878,0.42842555,0.00000000,-0.22094220,3.03261590,1.00000000
4000,eval,3.01289105,0.42864695,0.00000000,-0.23839518,3.02481079,1.00000000
4000,eval,2.98960066,0.42841119,0.00000000,-0.23191060,3.00119615,1.00000000
4000,eval,3.00645494,0.42823014,0.00000000,-0.22590229,3.01775002,1.00000000
4000,eval,3.00827003,0.42794126,0.00000000,-0.22493218,3.01951671,1.00000000
4000,eval,3.00735831,0.42843011,0.00000000,-0.23361365,3.01903892,1.00000000
4000,eval,2.99400425,0.42834014,0.00000000,-0.23212425,3.00561047,1.00000000
4000,eval,3.00837350,0.42870080,0.00000000,-0.23140050,3.01994348,1.00000000
4000,eval,3.00581026,0.42823467,0.00000000,-0.22229908,3.01692510,1.00000000
4000,eval,3.01388955,0.42851335,0.00000000,-0.22919074,3.02534914,1.00000000
4000,eval,2.99896955,0.42871162,0.00000000,-0.23394911,3.01066709,1.00000000
4000,eval,3.02616024,0.42850235,0.00000000,-0.22525315,3.03742290,1.00000000
4000,eval,2.99890232,0.42803094,0.00000000,-0.21127431,3.00946593,1.00000000
4000,eval,3.00360155,0.42825839,0.00000000,-0.22047541,3.01462531,1.00000000
4000,eval,3.00482249,0.42820659,0.00000000,-0.22092378,3.01586866,1.00000000
4000,eval,3.02305818,0.42806274,0.00000000,-0.22277072,3.03419662,1.00000000
4000,eval,3.01382494,0.42824244,0.00000000,-0.22853197,3.02525163,1.00000000
4000,eval,2.99317956,0.42849681,0.00000000,-0.22369727,3.00436449,1.00000000
4000,eval,3.00908136,0.42850301,0.00000000,-0.23012239,3.02058744,1.00000000
4000,eval,3.01855230,0.42831147,0.00000000,-0.22813565,3.02995920,1.00000000
4000,eval,2.99611568,0.42930180,0.00000000,-0.22253844,3.00724268,1.00000000
4000,eval,3.00897884,0.42828140,0.00000000,-0.22559170,3.02025843,1.00000000
4000,eval,3.02073908,0.42805141,0.00000000,-0.22376882,3.03192759,1.00000000
4000,eval,3.01179790,0.42861980,0.00000000,-0.23810504,3.02370310,1.00000000
4000,eval,3.00828838,0.42833188,0.00000000,-0.23046935,3.01981187,1.00000000
4000,eval,3.00272965,0.42853492,0.00000000,-0.22437525,3.01394844,1.00000000
4000,eval,2.97683477,0.42854217,0.00000000,-0.23304443,2.98848701,1.00000000
4000,eval,3.00787950,0.42868483,0.00000000,-0.22535893,3.01914740,1.00000000
4000,eval,3.01602435,0.42817748,0.00000000,-0.22456020,3.02725244,1.00000000
4000,eval,3.00123644,0.42813686,0.00000000,-0.22749038,3.01261091,1.00000000
4000,eval,3.00794244,0.42824271,0.00000000,-0.22998847,3.01944184,1.00000000
4000,eval,2.99094486,0.42825568,0.00000000,-0.22220011,3.00205493,1.00000000
4000,eval,3.01942444,0.42794093,0.00000000,-0.22204569,3.03052664,1.00000000
4000,eval,2.99865150,0.42920259,0.00000000,-0.22044444,3.00967383,1.00000000
4000,eval,3.00690341,0.42856243,0.00000000,-0.22298452,3.01805258,1.00000000
4000,eval,2.99271321,0.42856860,0.00000000,-0.23015080,3.00422072,1.00000000
4000,eval,3.00529838,0.42839527,0.00000000,-0.22619650,3.01660824,1.00000000
4000,eval,2.99879122,0.42847520,0.00000000,-0.22748934,3.01016569,1.00000000
4000,eval,3.01689124,0.42820698,0.00000000,-0.23068666,3.02842569,1.00000000
4000,eval,3.00390458,0.42827156,0.00000000,-0.23162888,3.01548600,1.00000000
4000,eval,3.00921226,0.42864755,0.00000000,-0.22066411,3.02024555,1.00000000
4000,eval,3.01101494,0.42843160,0.00000000,-0.22925666,3.02247787,1.00000000
4000,eval,3.01134825,0.42822239,0.00000000,-0.22349679,3.02252316,1.00000000
4000,eval,2.98712397,0.42970538,0.00000000,-0.23724160,2.99898601,1.00000000
4000,eval,3.00798154,0.42830271,0.00000000,-0.22812411,3.01938772,1.00000000
4000,eval,3.01476383,0.42836910,0.00000000,-0.22922014,3.02622485,1.00000000
4000,eval,2.98888874,0.42816550,0.00000000,-0.22949958,3.00036383,1.00000000
4000,eval,3.01512337,0.42826098,0.00000000,-0.22431798,3.02633929,1.00000000
4000,eval,3.02016568,0.42864349,0.00000000,-0.22927459,3.03162932,1.00000000
4000,eval,3.00012827,0.42840439,0.00000000,-0.23351683,3.01180410,1.00000000
4000,eval,3.01408362,0.42852589,0.00000000,-0.21870288,3.02501869,1.00000000
4000,eval,2.98924637,0.42896739,0.00000000,-0.23726855,3.00110984,1.00000000
4000,eval,3.02025580,0.42840722,0.00000000,-0.22923630,3.03171754,1.00000000
4000,eval,2.99995971,0.42871317,0.00000000,-0.22943208,3.01143122,1.00000000
4000,eval,3.00003028,0.42863128,0.00000000,-0.22939821,3.01150012,1.00000000
4000,eval,3.01977062,0.42820072,0.00000000,-0.22446969,3.03099418,1.00000000
4000,eval,2.98674011,0.42867765,0.00000000,-0.22080547,2.99778032,1.00000000
4000,eval,2.96520829,0.42871955,0.00000000,-0.24211584,2.97731400,1.00000000
4000,eval,3.00447941,0.42826486,0.00000000,-0.21962102,3.01546049,1.00000000
4000,eval,3.01080656,0.42884886,0.00000000,-0.23414163,3.02251363,1.00000000
4000,eval,3.00329924,0.42798162,0.00000000,-0.22263706,3.01443100,1.00000000
4000,eval,3.00630164,0.42840344,0.00000000,-0.23002870,3.01780319,1.00000000
4000,eval,3.00689745,0.42829683,0.00000000,-0.23773848,3.01878428,1.00000000
4000,eval,3.02533603,0.42838213,0.00000000,-0.22659871,3.03666592,1.00000000
4000,eval,2.98970604,0.42930028,0.00000000,-0.22123228,3.00076771,1.00000000
4000,eval,2.99958515,0.42833459,0.00000000,-0.22644965,3.01090765,1.00000000
4000,eval,3.01393747,0.42849281,0.00000000,-0.22323954,3.02509952,1.00000000
4000,eval,3.00103426,0.42825136,0.00000000,-0.22482644,3.01227570,1.00000000
4000,eval,2.99158406,0.42935345,0.00000000,-0.23242614,3.00320530,1.00000000
4000,eval,3.01715565,0.42809099,0.00000000,-0.22106464,3.02820897,1.00000000
4000,eval,2.98704815,0.42889917,0.00000000,-0.23667774,2.99888206,1.00000000
4000,eval,3.03110456,0.42857435,0.00000000,-0.23036656,3.04262280,1.00000000
4000,eval,2.99305296,0.42816606,0.00000000,-0.22479518,3.00429273,1.00000000
4000,eval,3.01562166,0.42860591,0.00000000,-0.22439565,3.02684140,1.00000000
4000,eval,3.02928472,0.42798182,0.00000000,-0.21545599,3.04005742,1.00000000
4000,eval,2.99537301,0.42849189,0.00000000,-0.23501955,3.00712395,1.00000000
4000,eval,2.98470378,0.42870182,0.00000000,-0.22591408,2.99599957,1.00000000
4000,eval,2.99301481,0.42819381,0.00000000,-0.22518748,3.00427413,1.00000000
4000,eval,3.00838614,0.42869225,0.00000000,-0.22541638,3.01965690,1.00000000
4000,eval,3.00387955,0.42855462,0.00000000,-0.22501194,3.01513004,1.00000000
4000,eval,3.00017977,0.42875361,0.00000000,-0.22405772,3.01138258,1.00000000
4000,eval,3.00043583,0.42824975,0.00000000,-0.22884926,3.01187825,1.00000000
4000,eval,2.99873161,0.42848790,0.00000000,-0.22294073,3.00987864,1.00000000
4000,eval,2.96656561,0.43133363,0.00000000,-0.23256867,2.97819400,1.00000000
4000,eval,3.01103044,0.42832887,0.00000000,-0.22956061,3.02250838,1.00000000
4000,eval,3.05002737,0.42893749,0.00000000,-0.21734682,3.06089473,1.00000000
4500,eval,3.00994492,0.42830712,0.00000000,-0.23526685,3.02170825,1.00000000
4500,eval,2.99163413,0.42847756,0.00000000,-0.22528344,3.00289822,1.00000000
4500,eval,2.97409439,0.42855665,0.00000000,-0.23287629,2.98573828,1.00000000
4500,eval,2.99457049,0.42841598,0.00000000,-0.22229503,3.00568533,1.00000000
4500,eval,2.98082685,0.42854142,0.00000000,-0.23539056,2.99259639,1.00000000
4500,eval,2.98625374,0.42811418,0.00000000,-0.22671922,2.99758959,1.00000000
4500,eval,3.02407670,0.42875364,0.00000000,-0.22206679,3.03518009,1.00000000
4500,eval,2.99282098,0.42830443,0.00000000,-0.22417487,3.00402975,1.00000000
4500,eval,2.98804092,0.42859867,0.00000000,-0.23477244,2.99977946,1.00000000
4500,eval,3.00007582,0.42814431,0.00000000,-0.22400820,3.01127625,1.00000000
4500,eval,2.98864341,0.42843387,0.00000000,-0.22211944,2.99974942,1.00000000
4500,eval,3.01011038,0.42852920,0.00000000,-0.22583959,3.02140236,1.00000000
4500,eval,3.01006365,0.42786849,0.00000000,-0.21896790,3.02101207,1.00000000
4500,eval,3.00441933,0.42797968,0.00000000,-0.22285597,3.01556206,1.00000000
4500,eval,2.98635721,0.42876080,0.00000000,-0.23242083,2.99797821,1.00000000
4500,eval,2.98814774,0.42803583,0.00000000,-0.22343808,2.99931955,1.00000000
4500,eval,3.00188994,0.42800876,0.00000000,-0.22326595,3.01305318,1.00000000
4500,eval,2.97696543,0.42790857,0.00000000,-0.22770599,2.98835063,1.00000000
4500,eval,3.00692081,0.42810264,0.00000000,-0.23183519,3.01851249,1.00000000
4500,eval,2.99436116,0.42792907,0.00000000,-0.22211787,3.00546694,1.00000000
4500,eval,2.99829412,0.42845356,0.00000000,-0.22595924,3.00959206,1.00000000
4500,eval,2.99528384,0.42837965,0.00000000,-0.22812159,3.00669003,1.00000000
4500,eval,3.00930762,0.42816690,0.00000000,-0.22541845,3.02057862,1.00000000
4500,eval,2.98879647,0.42830133,0.00000000,-0.22647996,3.00012040,1.00000000
4500,eval,2.98855877,0.42811269,0.00000000,-0.23469831,3.00029373,1.00000000
4500,eval,2.99268532,0.42814201,0.00000000,-0.22146183,3.00375843,1.00000000
4500,eval,3.00444198,0.42806265,0.00000000,-0.23159872,3.01602197,1.00000000
4500,eval,2.98038435,0.42875209,0.00000000,-0.22372277,2.99157047,1.00000000
4500,eval,3.00363541,0.42807528,0.00000000,-0.22342660,3.01480675,1.00000000
4500,eval,3.01652646,0.42826116,0.00000000,-0.22511753,3.02778244,1.00000000
4500,eval,2.98876810,0.42804840,0.00000000,-0.22573395,3.00005484,1.00000000
4500,eval,2.96866274,0.42832083,0.00000000,-0.22086093,2.97970581,1.00000000
4500,eval,3.00069952,0.42819190,0.00000000,-0.22510058,3.01195455,1.00000000
4500,eval,2.99390483,0.42824662,0.00000000,-0.22748560,3.00527906,1.00000000
4500,eval,3.01226211,0.42814931,0.00000000,-0.22404051,3.02346420,1.00000000
4500,eval,3.01482296,0.42813092,0.00000000,-0.21831088,3.02573848,1.00000000
4500,eval,3.01256466,0.42832640,0.00000000,-0.22086880,3.02360821,1.00000000
4500,eval,3.00555825,0.42855552,0.00000000,-0.23836537,3.01747656,1.00000000
4500,eval,2.98242736,0.42833775,0.00000000,-0.23192324,2.99402356,1.00000000
4500,eval,2.99803925,0.42815566,0.00000000,-0.22584952,3.00933170,1.00000000
4500,eval,3.00068235,0.42781788,0.00000000,-0.22492351,3.01192856,1.00000000
4500,eval,2.99913549,0.42835596,0.00000000,-0.23365031,3.01081800,1.00000000
4500,eval,2.98641825,0.42824656,0.00000000,-0.23214665,2.99802566,1.00000000
4500,eval,2.99979949,0.42855939,0.00000000,-0.23148412,3.01137376,1.00000000
4500,eval,2.99645066,0.42805547,0.00000000,-0.22229080,3.00756526,1.00000000
4500,eval,3.00621724,0.42839301,0.00000000,-0.22915940,3.01767516,1.00000000
4500,eval,2.98964024,0.42865783,0.00000000,-0.23394498,3.00133753,1.00000000
4500,eval,3.01939011,0.42844677,0.00000000,-0.22527952,3.03065419,1.00000000
4500,eval,2.99057031,0.42783871,0.00000000,-0.21132317,3.00113654,1.00000000
4500,eval,2.99368739,0.42809847,0.00000000,-0.22052073,3.00471354,1.00000000
4500,eval,2.99694848,0.42806381,0.00000000,-0.22096688,3.00799680,1.00000000
4500,eval,3.01448035,0.42795661,0.00000000,-0.22273342,3.02561712,1.00000000
4500,eval,3.00648260,0.42815182,0.00000000,-0.22851723,3.01790857,1.00000000
4500,eval,2.98342824,0.42838532,0.00000000,-0.22373606,2.99461508,1.00000000
4500,eval,3.00111246,0.42843485,0.00000000,-0.23010130,3.01261759,1.00000000
4500,eval,3.01285315,0.42818493,0.00000000,-0.22815698,3.02426100,1.00000000
4500,eval,2.98856091,0.42923594,0.00000000,-0.22258344,2.99969006,1.00000000
4500,eval,3.00109458,0.42819974,0.00000000,-0.22556981,3.01237297,1.00000000
4500,eval,3.01229191,0.42791191,0.00000000,-0.22373703,3.02347875,1.00000000
4500,eval,3.00104094,0.42873749,0.00000000,-0.23797372,3.01293969,1.00000000
4500,eval,3.00000525,0.42827350,0.00000000,-0.23043795,3.01152706,1.00000000
4500,eval,2.99458623,0.42840990,0.00000000,-0.22440217,3.00580645,1.00000000
4500,eval,2.96921945,0.42866483,0.00000000,-0.23287822,2.98086333,1.00000000
